x,y
4.700664507073197,50.878356324018554
4.700855354559326,50.87892229583287
4.700938376405669,50.87842783739427
4.702416910309101,50.878321819833104
4.698314747213851,50.881001880295294
4.698499652996315,50.88168585072657
4.698580090102253,50.88108830338774
4.700012592430996,50.88096018238384
4.70169295400302,50.877418189312344
4.702320009093165,50.87571836202759
4.695378183744483,50.87736812656128
4.696940738542575,50.87438781323346
4.697596699118996,50.87455892693449
4.697824620143475,50.874656403634084
4.69420439979625,50.878187966921566
4.694854016006721,50.87707446098071
4.693724725521275,50.885384654678234
4.696404541148094,50.885430019412595
4.696596394725344,50.88450108648066
4.698420675390714,50.88472398286918
4.699588492675993,50.88583548079815
4.697639628267331,50.88709198365257
4.698981783427916,50.887233135833235
4.7007305947645115,50.88712436880723
4.7011339173940145,50.88846634685854
4.70391608910502,50.887098847283674
4.704185689148825,50.886567811790194
4.706434401923882,50.88760198741612
4.707755326278862,50.88681606926091
4.709307726683227,50.88620624617474
4.705895861361519,50.88046027126794
4.707097040737699,50.880806380738534
4.700666428528709,50.882856691953606
4.703008289280146,50.881172385336704
4.7032488822946386,50.881230829260936
4.70454776788232,50.8811441869755
4.70438031295937,50.88324638912036
4.704671544604691,50.88263846746845
4.704916561707906,50.8826282554362
4.705468242301395,50.88193804083233
4.705617531495165,50.88245288862306
4.705906119088664,50.882201219919246
4.707086437253964,50.88176304436407
4.7059963930946145,50.88403223795943
4.707664540332242,50.882334075592865
4.708505883353377,50.88397606218598
4.708777100869985,50.882711611137395
4.7093013853707975,50.885396645994206
4.711787865422978,50.88262283464537
4.700560559403117,50.88470499235001
4.701464759965172,50.88412752760404
4.702650915269226,50.884760532267485
4.702800568195579,50.88362324227554
4.704223574969672,50.883896133700944
4.705898939651005,50.88005158012039
4.706243665473523,50.88019878796736
4.7090997690647525,50.88044609360526
4.7088525863110995,50.88094223098591
4.7119157010453465,50.880273516842436
4.713310863065455,50.880054025681936
4.705381866833698,50.87837692955479
4.7042370766095765,50.87750106578526
4.704956925010394,50.87707402301672
4.7122422915786215,50.87423082893151
4.708078148856322,50.87670028931238
4.70864980411469,50.8779416553693
4.710423219940239,50.87709275785162
4.710708963900046,50.87560695984216
4.711505244101424,50.87626561940352
4.711620778319978,50.87659775621504
4.7121267110338465,50.87771834101284
4.71234449848251,50.87857545374571
4.712653401237141,50.87494947740296
4.714295321360695,50.877010221660754
4.714927796661565,50.87449190397117
4.7159317461348245,50.87715573805997
4.708276304472045,50.87270707706772
4.710008366144489,50.873922387670525
4.710925859573338,50.87312968091436
4.705987477945938,50.87517286272623
4.706705892102691,50.87530939964078
4.706931259671799,50.87390372504102
4.703194503246998,50.874138734235046
4.703871326248446,50.87514850498689
4.70412044319589,50.87302426154383
4.69505541828267,50.87048768254526
4.697286194961637,50.87096051431051
4.698600311401724,50.86929636783103
4.699808692383478,50.8736984903989
4.7002576240719955,50.872664144619336
4.700363181594192,50.87176077302428
4.700553389928327,50.86836447987831
4.701893987353902,50.87022141504878
4.702296956475995,50.87019410736795
4.703419907015027,50.869024512889965
4.703582838622239,50.86869982549172
4.704603461695897,50.87059004310397
4.705039090403256,50.86929982635669
4.705891340611189,50.869289461341424
4.707390912008558,50.86938446911878
4.708246546225223,50.869958427956284
4.696542209046198,50.87281341777668
4.691455625264448,50.87237557572101
4.693577508640963,50.872457008369615
4.693729418687392,50.870789513341016
4.696098567832895,50.873184837927
4.696109038387559,50.87478791315181
4.690824200720987,50.87907065178706
4.691247130943886,50.87802846405591
4.692473017653825,50.88263769667569
4.692743059043681,50.88261121175106
4.693495581030291,50.88147685611764
4.693604766263726,50.881161951262804
4.694082896311757,50.88407738954999
4.694288715624159,50.88299521829443
4.69432153895189,50.884421946759915
4.6945159787338815,50.88295187492703
4.6945806431569315,50.88174387463373
4.69515176093752,50.88173382190718
4.696730053075902,50.882382633151096
4.6854683006277575,50.875532533844314
4.686742990417228,50.87598255078491
4.687126148415002,50.87451791017022
4.688193891466629,50.87516719058295
4.688348812886089,50.87549459784874
4.689319259185679,50.877444133457594
4.6897334711293075,50.87386979011771
4.691935144359681,50.875901189888914
4.69412944880058,50.876044634170725
4.694252197729905,50.876531083532704
4.683987795059644,50.87906876688293
4.684105541293935,50.879821807885
4.684935422378161,50.88022419182379
4.684960535692748,50.877826137500115
4.6851848756782895,50.87891457921526
4.685880025014762,50.87949513515947
4.6859808859117535,50.8797878873057
4.6866126906331385,50.8815310701647
4.6868823614657735,50.87833506081048
4.688315750971697,50.880151442745166
4.686334285524776,50.88258511396435
4.686750324916525,50.88284037867244
4.687568385034194,50.88343827476676
4.687687079353431,50.885056276040466
4.688206850377154,50.883740544554186
4.688430594764584,50.88390249936897
4.690434776697675,50.88202357958719
4.691084551510807,50.88271218289136
4.693016348305057,50.88685118281421
4.700380788050837,50.88963320844128
4.680369967359141,50.88190226059632
4.682995167308199,50.88245576432694
4.683630808564218,50.88495118695311
4.6839073231348705,50.882771073484264
4.710365679202124,50.908201432484816
4.712885400541377,50.91319666605205
4.713144266211473,50.90929321231622
4.7158343947483266,50.92318299061499
4.71771556563231,50.92684561344238
4.718210764827125,50.92220050314629
4.7184644606958726,50.92847308793988
4.719590732105653,50.92897178600322
4.719790954892654,50.91830724898804
4.720301307386352,50.92968805202225
4.721045174376419,50.929714020899304
4.721105365465912,50.91941175163242
4.721282817827664,50.92766379370451
4.721580508160809,50.91980781486943
4.722479196387655,50.92902376297743
4.722627818224065,50.924274931298406
4.709986690767082,50.92733813522385
4.711392178907237,50.928401451031895
4.711909494238416,50.92616456545264
4.728823200686398,50.93420729210086
4.729329189322552,50.93121876949438
4.729436084474207,50.93417196005894
4.730816053820678,50.93178392497213
4.731189484594923,50.933565218184
4.73191135525251,50.932694483644944
4.734863793504683,50.93117846443284
4.7114249896420075,50.92153828359199
4.712150554086769,50.923398602950485
4.712417611204016,50.91948506991136
4.741319930588949,50.92528164280553
4.7020631778651465,50.89815121647287
4.70279366864169,50.89640747113232
4.699390442860688,50.89282224933223
4.701160364996542,50.89499799598291
4.702097913557921,50.89357882868057
4.69595454637284,50.89095988508831
4.696756187059311,50.89331582230217
4.6970146060284295,50.891501576502016
4.697514149944026,50.8953540887979
4.699338227673422,50.89034332393311
4.6998832949013805,50.89137419918836
4.693328460608115,50.89426970004479
4.694785715621183,50.89469104153239
4.695138561661416,50.8965906223723
